timestamp,fecha,hora,dia_semana,mes,src_ip,dst_ip,dst_port,protocol,action,bytes,country,severity,mitre_technique
2024-01-22 16:16:46,2024-01-22,16,Monday,2024-01,45.27.52.174,10.0.0.19,22,ICMP,deny,7908,Irán,critica,T1110
2024-01-30 03:14:19,2024-01-30,3,Tuesday,2024-01,192.168.4.65,10.0.0.15,25,ICMP,allow,38517,China,baja,
2024-01-07 02:32:12,2024-01-07,2,Sunday,2024-01,192.168.1.183,10.0.0.34,993,TCP,allow,29462,China,baja,
2024-01-05 00:13:12,2024-01-05,0,Friday,2024-01,45.74.13.144,10.0.0.24,1433,ICMP,allow,34318,Irán,baja,T1190
2024-01-10 02:36:08,2024-01-10,2,Wednesday,2024-01,45.35.214.57,10.0.0.43,3389,UDP,deny,14889,Corea del Norte,critica,T1021
2024-02-14 14:11:48,2024-02-14,14,Wednesday,2024-02,192.168.0.29,10.0.0.38,25,ICMP,allow,38202,Brasil,media,
2024-02-18 01:19:34,2024-02-18,1,Sunday,2024-02,192.168.5.81,10.0.0.8,25,UDP,allow,5357,Corea del Norte,baja,
2024-01-25 10:39:07,2024-01-25,10,Thursday,2024-01,192.168.0.98,10.0.0.46,443,ICMP,allow,31212,Rusia,baja,
2024-02-27 09:29:10,2024-02-27,9,Tuesday,2024-02,45.64.16.8,10.0.0.25,3389,TCP,deny,46861,Corea del Norte,critica,T1021
2024-02-01 00:03:01,2024-02-01,0,Thursday,2024-02,45.45.125.58,10.0.0.26,445,ICMP,deny,44895,China,critica,T1021
2024-01-21 17:10:39,2024-01-21,17,Sunday,2024-01,45.79.44.152,10.0.0.41,3306,ICMP,deny,34859,China,critica,T1190
2024-02-18 01:05:06,2024-02-18,1,Sunday,2024-02,45.45.125.58,10.0.0.25,1433,TCP,deny,44938,Corea del Norte,critica,T1190
2024-02-24 17:58:16,2024-02-24,17,Saturday,2024-02,45.64.16.8,10.0.0.1,23,UDP,deny,18535,Rusia,critica,T1110
2024-01-16 11:11:15,2024-01-16,11,Tuesday,2024-01,45.79.44.152,10.0.0.16,8080,UDP,deny,49692,China,critica,T1190
2024-02-12 01:22:01,2024-02-12,1,Monday,2024-02,45.35.214.57,10.0.0.36,445,TCP,deny,48944,Irán,critica,T1021
2024-02-24 03:12:15,2024-02-24,3,Saturday,2024-02,192.168.1.64,10.0.0.29,443,UDP,allow,6320,Brasil,baja,
2024-02-03 02:30:06,2024-02-03,2,Saturday,2024-02,192.168.4.243,10.0.0.7,123,UDP,allow,18476,Desconocido,baja,
2024-02-26 18:12:18,2024-02-26,18,Monday,2024-02,45.27.52.174,10.0.0.27,8080,TCP,deny,18444,Irán,critica,T1190
2024-02-09 16:48:42,2024-02-09,16,Friday,2024-02,192.168.3.151,10.0.0.49,80,ICMP,allow,10791,México,media,
2024-01-29 00:08:28,2024-01-29,0,Monday,2024-01,45.27.52.174,10.0.0.49,8080,ICMP,allow,31543,Corea del Norte,media,T1190
2024-02-19 01:28:53,2024-02-19,1,Monday,2024-02,45.27.52.174,10.0.0.34,3389,ICMP,deny,45281,Corea del Norte,critica,T1021
2024-02-18 11:40:16,2024-02-18,11,Sunday,2024-02,192.168.4.57,10.0.0.43,110,ICMP,allow,18279,Corea del Norte,baja,
2024-01-14 13:56:57,2024-01-14,13,Sunday,2024-01,192.168.2.136,10.0.0.43,443,UDP,deny,4722,Países Bajos,alta,
2024-01-30 03:01:30,2024-01-30,3,Tuesday,2024-01,192.168.1.179,10.0.0.28,25,TCP,allow,18165,India,baja,
2024-02-29 02:41:27,2024-02-29,2,Thursday,2024-02,45.35.214.57,10.0.0.18,21,UDP,deny,28367,Corea del Norte,alta,T1071
2024-02-06 12:23:12,2024-02-06,12,Tuesday,2024-02,192.168.4.193,10.0.0.33,123,ICMP,allow,27580,Estados Unidos,baja,
2024-01-01 01:42:32,2024-01-01,1,Monday,2024-01,45.45.125.58,10.0.0.45,445,TCP,deny,20280,China,critica,T1021
2024-01-20 00:06:43,2024-01-20,0,Saturday,2024-01,45.45.125.58,10.0.0.42,1433,ICMP,allow,44916,Irán,baja,T1190
2024-01-12 15:05:03,2024-01-12,15,Friday,2024-01,45.21.111.60,10.0.0.15,1433,UDP,deny,24504,Irán,critica,T1190
2024-01-18 07:38:15,2024-01-18,7,Thursday,2024-01,192.168.4.243,10.0.0.1,53,TCP,allow,45550,Rusia,baja,
2024-02-25 00:26:20,2024-02-25,0,Sunday,2024-02,45.21.111.60,10.0.0.2,22,UDP,deny,34615,Rusia,alta,T1110
2024-02-15 13:41:24,2024-02-15,13,Thursday,2024-02,45.91.57.7,10.0.0.15,23,UDP,allow,41496,Irán,baja,T1110
2024-01-08 00:58:59,2024-01-08,0,Monday,2024-01,45.35.214.57,10.0.0.33,21,TCP,allow,35687,China,baja,T1071
2024-01-05 14:12:33,2024-01-05,14,Friday,2024-01,45.45.125.58,10.0.0.41,3306,TCP,deny,18049,Corea del Norte,alta,T1190
2024-01-04 12:26:36,2024-01-04,12,Thursday,2024-01,192.168.4.17,10.0.0.41,443,ICMP,allow,10520,Estados Unidos,baja,
2024-02-10 15:30:48,2024-02-10,15,Saturday,2024-02,45.79.44.152,10.0.0.11,3306,ICMP,deny,42779,Irán,alta,T1190
2024-01-03 10:53:43,2024-01-03,10,Wednesday,2024-01,45.45.125.58,10.0.0.30,23,UDP,allow,458,Rusia,baja,T1110
2024-02-14 01:50:06,2024-02-14,1,Wednesday,2024-02,192.168.5.225,10.0.0.43,53,UDP,allow,35469,Rusia,baja,
2024-01-04 12:35:23,2024-01-04,12,Thursday,2024-01,45.79.44.152,10.0.0.21,3389,ICMP,deny,30544,Irán,critica,T1021
2024-02-16 09:51:31,2024-02-16,9,Friday,2024-02,45.45.125.58,10.0.0.33,1433,ICMP,deny,42197,Corea del Norte,critica,T1190
2024-01-25 11:52:15,2024-01-25,11,Thursday,2024-01,45.74.13.144,10.0.0.9,22,UDP,deny,13272,China,critica,T1110
2024-01-07 12:20:27,2024-01-07,12,Sunday,2024-01,192.168.5.84,10.0.0.17,123,TCP,allow,4802,China,baja,
2024-01-27 13:30:04,2024-01-27,13,Saturday,2024-01,192.168.2.155,10.0.0.2,110,ICMP,allow,37625,Estados Unidos,baja,
2024-02-04 12:26:48,2024-02-04,12,Sunday,2024-02,192.168.4.194,10.0.0.16,443,TCP,allow,32826,China,baja,
2024-02-19 00:38:34,2024-02-19,0,Monday,2024-02,192.168.4.65,10.0.0.39,443,UDP,allow,27951,China,baja,
2024-01-27 04:59:59,2024-01-27,4,Saturday,2024-01,45.64.16.8,10.0.0.50,8080,TCP,deny,31617,Rusia,alta,T1190
2024-02-07 03:36:31,2024-02-07,3,Wednesday,2024-02,192.168.1.64,10.0.0.10,123,ICMP,allow,32609,India,baja,
2024-01-06 04:46:34,2024-01-06,4,Saturday,2024-01,45.45.125.58,10.0.0.30,1433,ICMP,deny,11053,China,critica,T1190
2024-01-07 02:08:24,2024-01-07,2,Sunday,2024-01,45.45.125.58,10.0.0.50,23,TCP,deny,42110,China,alta,T1110
2024-01-15 02:38:00,2024-01-15,2,Monday,2024-01,45.79.44.152,10.0.0.27,445,TCP,allow,17674,Corea del Norte,baja,T1021
2024-02-10 03:25:24,2024-02-10,3,Saturday,2024-02,192.168.1.172,10.0.0.28,123,TCP,allow,43480,Estados Unidos,baja,
2024-02-27 09:00:59,2024-02-27,9,Tuesday,2024-02,192.168.1.130,10.0.0.33,993,ICMP,allow,30008,China,baja,
2024-01-19 01:00:12,2024-01-19,1,Friday,2024-01,45.91.57.7,10.0.0.44,8080,UDP,deny,45325,China,critica,T1190
2024-02-06 18:12:53,2024-02-06,18,Tuesday,2024-02,45.35.214.57,10.0.0.27,3306,UDP,deny,24288,Rusia,alta,T1190
2024-01-20 04:01:56,2024-01-20,4,Saturday,2024-01,45.91.57.7,10.0.0.9,1433,UDP,allow,20555,China,baja,T1190
2024-01-18 17:58:58,2024-01-18,17,Thursday,2024-01,45.45.125.58,10.0.0.37,23,TCP,deny,30809,Corea del Norte,alta,T1110
2024-01-31 01:32:14,2024-01-31,1,Wednesday,2024-01,45.74.13.144,10.0.0.38,22,ICMP,deny,22290,Rusia,critica,T1110
2024-01-07 00:57:52,2024-01-07,0,Sunday,2024-01,192.168.3.138,10.0.0.5,80,ICMP,allow,43239,Rusia,baja,
2024-02-22 02:02:21,2024-02-22,2,Thursday,2024-02,45.64.16.8,10.0.0.9,3306,TCP,deny,21251,Rusia,alta,T1190
2024-01-08 22:05:57,2024-01-08,22,Monday,2024-01,45.74.13.144,10.0.0.34,8080,TCP,deny,12825,China,alta,T1190
2024-02-03 04:40:06,2024-02-03,4,Saturday,2024-02,45.45.125.58,10.0.0.20,1433,UDP,deny,5695,Desconocido,critica,T1190
2024-02-26 00:58:08,2024-02-26,0,Monday,2024-02,45.45.125.58,10.0.0.37,445,UDP,deny,21553,China,critica,T1021
2024-01-22 10:39:27,2024-01-22,10,Monday,2024-01,192.168.4.236,10.0.0.28,53,TCP,allow,36243,México,media,
2024-01-28 01:15:10,2024-01-28,1,Sunday,2024-01,192.168.4.187,10.0.0.34,53,UDP,allow,30836,China,baja,
2024-01-30 17:45:39,2024-01-30,17,Tuesday,2024-01,45.35.214.57,10.0.0.1,21,TCP,deny,42134,Rusia,alta,T1071
2024-01-01 04:40:46,2024-01-01,4,Monday,2024-01,45.64.16.8,10.0.0.24,23,ICMP,deny,20052,Irán,alta,T1110
2024-01-03 00:49:40,2024-01-03,0,Wednesday,2024-01,45.64.16.8,10.0.0.32,22,TCP,deny,0,China,critica,T1110
2024-01-24 13:41:35,2024-01-24,13,Wednesday,2024-01,192.168.5.227,10.0.0.16,110,ICMP,allow,1337,México,media,
2024-01-06 04:14:38,2024-01-06,4,Saturday,2024-01,192.168.4.221,10.0.0.34,110,TCP,allow,26376,Rusia,baja,
2024-01-13 13:36:08,2024-01-13,13,Saturday,2024-01,192.168.2.180,10.0.0.14,80,UDP,allow,45630,México,media,
2024-01-29 01:19:22,2024-01-29,1,Monday,2024-01,192.168.3.102,10.0.0.20,53,UDP,allow,26059,Alemania,baja,
2024-02-21 01:22:06,2024-02-21,1,Wednesday,2024-02,192.168.4.65,10.0.0.46,110,TCP,allow,40202,México,baja,
2024-02-02 04:46:30,2024-02-02,4,Friday,2024-02,192.168.2.148,10.0.0.47,443,TCP,allow,37787,Estados Unidos,media,
2024-01-15 00:21:06,2024-01-15,0,Monday,2024-01,45.79.44.152,10.0.0.1,3389,UDP,deny,40192,Rusia,critica,T1021
2024-01-23 00:32:50,2024-01-23,0,Tuesday,2024-01,192.168.4.43,10.0.0.12,123,TCP,allow,3491,Brasil,media,
2024-01-08 02:49:51,2024-01-08,2,Monday,2024-01,192.168.3.98,10.0.0.6,25,ICMP,allow,2876,Rusia,baja,
2024-02-13 02:13:16,2024-02-13,2,Tuesday,2024-02,192.168.1.238,10.0.0.11,53,UDP,allow,42943,China,baja,
2024-01-24 12:13:21,2024-01-24,12,Wednesday,2024-01,45.27.52.174,10.0.0.12,22,ICMP,deny,18560,Irán,critica,T1110
2024-01-01 01:57:54,2024-01-01,1,Monday,2024-01,45.64.16.8,10.0.0.28,3306,TCP,deny,49765,China,critica,T1190
2024-02-26 04:53:42,2024-02-26,4,Monday,2024-02,192.168.1.96,10.0.0.8,123,UDP,allow,25535,China,media,
2024-02-12 04:39:46,2024-02-12,4,Monday,2024-02,192.168.3.230,10.0.0.16,80,ICMP,allow,37701,Alemania,baja,
2024-01-09 12:15:47,2024-01-09,12,Tuesday,2024-01,192.168.4.193,10.0.0.3,80,TCP,deny,44895,Rusia,alta,
2024-02-14 03:09:45,2024-02-14,3,Wednesday,2024-02,192.168.0.250,10.0.0.3,53,ICMP,deny,31110,Estados Unidos,media,
2024-01-12 11:36:31,2024-01-12,11,Friday,2024-01,192.168.3.98,10.0.0.16,993,UDP,allow,30460,India,baja,
2024-02-13 17:05:44,2024-02-13,17,Tuesday,2024-02,192.168.5.144,10.0.0.38,443,ICMP,allow,46166,China,media,
2024-01-20 03:07:38,2024-01-20,3,Saturday,2024-01,192.168.4.76,10.0.0.38,443,UDP,allow,5377,Países Bajos,baja,
2024-01-27 00:35:44,2024-01-27,0,Saturday,2024-01,192.168.2.27,10.0.0.33,110,ICMP,allow,30864,China,baja,
2024-01-24 22:32:18,2024-01-24,22,Wednesday,2024-01,192.168.4.197,10.0.0.35,443,UDP,allow,46500,Alemania,media,
2024-02-10 01:27:06,2024-02-10,1,Saturday,2024-02,192.168.5.125,10.0.0.34,993,UDP,allow,22757,China,baja,
2024-01-14 00:16:35,2024-01-14,0,Sunday,2024-01,192.168.5.88,10.0.0.38,25,TCP,allow,30348,Rusia,media,
2024-01-18 00:05:35,2024-01-18,0,Thursday,2024-01,192.168.2.155,10.0.0.24,25,TCP,deny,22988,China,media,
2024-01-11 03:55:01,2024-01-11,3,Thursday,2024-01,45.79.44.152,10.0.0.40,8080,ICMP,deny,47342,Rusia,critica,T1190
2024-01-05 03:47:07,2024-01-05,3,Friday,2024-01,45.91.57.7,10.0.0.35,445,ICMP,deny,19992,Rusia,critica,T1021
2024-01-06 11:11:00,2024-01-06,11,Saturday,2024-01,45.64.16.8,10.0.0.28,23,TCP,allow,26349,Irán,baja,T1110
2024-02-15 01:07:32,2024-02-15,1,Thursday,2024-02,45.64.16.8,10.0.0.32,21,ICMP,deny,36615,Corea del Norte,alta,T1071
2024-01-11 00:45:39,2024-01-11,0,Thursday,2024-01,45.27.52.174,10.0.0.19,8080,ICMP,deny,7912,Rusia,alta,T1190
2024-02-03 04:37:28,2024-02-03,4,Saturday,2024-02,192.168.1.168,10.0.0.22,53,ICMP,allow,34575,Alemania,baja,
2024-01-22 11:27:04,2024-01-22,11,Monday,2024-01,45.27.52.174,10.0.0.31,21,TCP,allow,24083,Rusia,baja,T1071
2024-02-22 04:27:44,2024-02-22,4,Thursday,2024-02,192.168.0.64,10.0.0.41,53,UDP,allow,43925,China,baja,
2024-02-15 00:15:09,2024-02-15,0,Thursday,2024-02,45.74.13.144,10.0.0.9,3389,TCP,deny,48168,Corea del Norte,critica,T1021
2024-02-08 09:27:01,2024-02-08,9,Thursday,2024-02,192.168.5.144,10.0.0.32,110,TCP,allow,41727,Corea del Norte,baja,
2024-02-11 11:08:40,2024-02-11,11,Sunday,2024-02,45.64.16.8,10.0.0.31,3306,UDP,deny,37464,China,alta,T1190
2024-02-05 18:56:16,2024-02-05,18,Monday,2024-02,45.91.57.7,10.0.0.26,23,ICMP,deny,6888,Corea del Norte,critica,T1110
2024-02-21 02:59:47,2024-02-21,2,Wednesday,2024-02,45.79.44.152,10.0.0.2,23,ICMP,deny,42387,China,critica,T1110
2024-01-18 03:12:50,2024-01-18,3,Thursday,2024-01,45.91.57.7,10.0.0.32,1433,TCP,deny,7956,Irán,critica,T1190
2024-01-29 21:16:25,2024-01-29,21,Monday,2024-01,192.168.1.234,10.0.0.37,80,ICMP,allow,4839,Brasil,media,
2024-02-13 09:09:13,2024-02-13,9,Tuesday,2024-02,45.27.52.174,10.0.0.23,8080,ICMP,allow,20298,Irán,baja,T1190
2024-01-07 03:02:55,2024-01-07,3,Sunday,2024-01,192.168.4.17,10.0.0.23,25,TCP,allow,48258,India,baja,
2024-02-08 12:22:08,2024-02-08,12,Thursday,2024-02,45.74.13.144,10.0.0.7,3389,UDP,deny,22814,Rusia,critica,T1021
2024-01-20 02:59:02,2024-01-20,2,Saturday,2024-01,45.35.214.57,10.0.0.26,3389,TCP,deny,699,Irán,critica,T1021
2024-01-07 13:29:42,2024-01-07,13,Sunday,2024-01,192.168.2.207,10.0.0.50,80,UDP,allow,4214,China,baja,
2024-02-16 04:42:20,2024-02-16,4,Friday,2024-02,45.91.57.7,10.0.0.13,21,TCP,deny,19437,China,alta,T1071
2024-02-12 01:10:04,2024-02-12,1,Monday,2024-02,45.91.57.7,10.0.0.8,8080,ICMP,allow,2796,Corea del Norte,media,T1190
2024-01-03 06:57:44,2024-01-03,6,Wednesday,2024-01,45.79.44.152,10.0.0.8,8080,UDP,deny,374,China,alta,T1190
2024-01-20 12:38:05,2024-01-20,12,Saturday,2024-01,192.168.0.219,10.0.0.39,110,TCP,allow,48410,Corea del Norte,baja,
2024-01-01 03:04:56,2024-01-01,3,Monday,2024-01,192.168.0.76,10.0.0.33,110,ICMP,allow,32748,México,media,
2024-01-21 03:45:15,2024-01-21,3,Sunday,2024-01,45.79.44.152,10.0.0.7,22,ICMP,allow,18332,Rusia,baja,T1110
2024-02-06 04:34:17,2024-02-06,4,Tuesday,2024-02,45.74.13.144,10.0.0.32,3306,UDP,deny,24147,Corea del Norte,critica,T1190
2024-01-24 03:48:36,2024-01-24,3,Wednesday,2024-01,192.168.0.156,10.0.0.34,110,ICMP,allow,7935,China,media,
2024-01-31 15:24:37,2024-01-31,15,Wednesday,2024-01,192.168.3.230,10.0.0.2,80,TCP,allow,16586,India,baja,
2024-01-29 15:26:26,2024-01-29,15,Monday,2024-01,192.168.5.122,10.0.0.44,443,UDP,allow,4052,China,media,
2024-01-05 18:17:29,2024-01-05,18,Friday,2024-01,192.168.1.130,10.0.0.35,110,TCP,deny,45551,Estados Unidos,alta,
2024-02-06 14:21:33,2024-02-06,14,Tuesday,2024-02,192.168.2.57,10.0.0.10,53,UDP,allow,15133,Países Bajos,baja,
2024-01-09 10:43:49,2024-01-09,10,Tuesday,2024-01,45.79.44.152,10.0.0.3,23,TCP,deny,14757,Corea del Norte,alta,T1110
2024-02-14 06:13:12,2024-02-14,6,Wednesday,2024-02,45.21.111.60,10.0.0.50,3306,TCP,deny,48975,China,alta,T1190
2024-02-25 03:49:42,2024-02-25,3,Sunday,2024-02,192.168.4.68,10.0.0.23,110,UDP,allow,14074,China,media,
2024-01-04 13:15:44,2024-01-04,13,Thursday,2024-01,45.45.125.58,10.0.0.6,3389,TCP,deny,19521,Corea del Norte,critica,T1021
2024-01-31 11:52:44,2024-01-31,11,Wednesday,2024-01,192.168.2.91,10.0.0.15,25,UDP,allow,45166,Rusia,baja,
2024-02-03 11:40:52,2024-02-03,11,Saturday,2024-02,45.21.111.60,10.0.0.7,3306,TCP,allow,155,China,media,T1190
2024-02-06 01:21:28,2024-02-06,1,Tuesday,2024-02,45.64.16.8,10.0.0.6,3389,UDP,deny,39383,China,critica,T1021
2024-02-03 13:25:29,2024-02-03,13,Saturday,2024-02,45.27.52.174,10.0.0.43,3306,UDP,deny,13783,Rusia,alta,T1190
2024-01-22 18:40:04,2024-01-22,18,Monday,2024-01,45.27.52.174,10.0.0.17,8080,UDP,deny,17840,Irán,critica,T1190
2024-02-19 00:40:27,2024-02-19,0,Monday,2024-02,192.168.5.167,10.0.0.38,53,TCP,allow,3543,Rusia,baja,
2024-01-01 18:53:54,2024-01-01,18,Monday,2024-01,45.27.52.174,10.0.0.3,21,TCP,deny,30652,Corea del Norte,alta,T1071
2024-01-09 18:04:48,2024-01-09,18,Tuesday,2024-01,192.168.3.1,10.0.0.17,443,ICMP,deny,0,Rusia,media,
2024-01-02 13:24:12,2024-01-02,13,Tuesday,2024-01,192.168.2.208,10.0.0.21,25,UDP,allow,31113,Brasil,baja,
2024-02-23 11:22:27,2024-02-23,11,Friday,2024-02,192.168.3.1,10.0.0.35,110,UDP,allow,6842,China,media,
2024-02-26 12:07:59,2024-02-26,12,Monday,2024-02,45.35.214.57,10.0.0.34,1433,TCP,deny,4437,Corea del Norte,critica,T1190
2024-02-01 02:03:06,2024-02-01,2,Thursday,2024-02,192.168.0.29,10.0.0.20,25,ICMP,deny,10084,China,alta,
2024-02-08 09:08:41,2024-02-08,9,Thursday,2024-02,45.21.111.60,10.0.0.11,21,TCP,deny,40813,Corea del Norte,alta,T1071
2024-01-10 17:22:25,2024-01-10,17,Wednesday,2024-01,192.168.5.167,10.0.0.9,110,UDP,allow,6855,Rusia,media,
2024-02-22 03:07:22,2024-02-22,3,Thursday,2024-02,192.168.4.68,10.0.0.48,80,UDP,deny,33717,Países Bajos,media,
2024-01-17 10:12:58,2024-01-17,10,Wednesday,2024-01,45.21.111.60,10.0.0.20,23,TCP,deny,23206,Corea del Norte,alta,T1110
2024-01-11 12:53:50,2024-01-11,12,Thursday,2024-01,192.168.5.44,10.0.0.49,123,UDP,allow,40464,China,baja,
2024-02-12 14:16:07,2024-02-12,14,Monday,2024-02,45.35.214.57,10.0.0.36,445,UDP,deny,28341,Irán,critica,T1021
2024-01-25 04:31:47,2024-01-25,4,Thursday,2024-01,45.64.16.8,10.0.0.19,3389,TCP,deny,40515,Irán,critica,T1021
2024-01-05 00:17:53,2024-01-05,0,Friday,2024-01,192.168.0.29,10.0.0.47,25,UDP,allow,34465,Rusia,baja,
2024-02-10 01:55:57,2024-02-10,1,Saturday,2024-02,45.74.13.144,10.0.0.1,445,UDP,deny,10133,Rusia,critica,T1021
2024-01-18 17:44:50,2024-01-18,17,Thursday,2024-01,192.168.2.6,10.0.0.28,123,TCP,deny,5918,Rusia,alta,
2024-01-13 11:58:17,2024-01-13,11,Saturday,2024-01,192.168.2.253,10.0.0.2,80,UDP,allow,36690,China,media,
2024-01-29 03:38:51,2024-01-29,3,Monday,2024-01,45.35.214.57,10.0.0.16,1433,UDP,deny,37368,Rusia,critica,T1190
2024-02-15 04:57:52,2024-02-15,4,Thursday,2024-02,45.35.214.57,10.0.0.21,3306,UDP,allow,23614,Rusia,baja,T1190
2024-01-14 04:59:34,2024-01-14,4,Sunday,2024-01,45.91.57.7,10.0.0.40,445,ICMP,allow,46715,Rusia,baja,T1021
2024-02-29 10:12:09,2024-02-29,10,Thursday,2024-02,45.91.57.7,10.0.0.28,8080,UDP,deny,8574,Corea del Norte,critica,T1190
2024-02-03 00:09:52,2024-02-03,0,Saturday,2024-02,45.21.111.60,10.0.0.44,445,ICMP,deny,12880,China,critica,T1021
2024-02-08 18:48:35,2024-02-08,18,Thursday,2024-02,45.79.44.152,10.0.0.34,3389,ICMP,allow,429,Rusia,media,T1021
2024-01-14 11:01:36,2024-01-14,11,Sunday,2024-01,45.27.52.174,10.0.0.18,3306,TCP,deny,11360,Rusia,critica,T1190
2024-02-18 16:29:55,2024-02-18,16,Sunday,2024-02,45.74.13.144,10.0.0.43,1433,TCP,deny,679,Irán,critica,T1190
2024-02-22 04:12:41,2024-02-22,4,Thursday,2024-02,192.168.1.96,10.0.0.33,993,ICMP,deny,3921,China,alta,
2024-01-12 03:10:36,2024-01-12,3,Friday,2024-01,192.168.0.195,10.0.0.31,25,TCP,allow,24771,Brasil,baja,
2024-02-12 14:02:00,2024-02-12,14,Monday,2024-02,192.168.1.131,10.0.0.30,993,ICMP,allow,44425,Estados Unidos,media,
2024-02-03 11:03:15,2024-02-03,11,Saturday,2024-02,45.21.111.60,10.0.0.33,1433,ICMP,deny,3642,China,critica,T1190
2024-02-28 11:24:26,2024-02-28,11,Wednesday,2024-02,192.168.2.103,10.0.0.37,110,ICMP,allow,31675,Alemania,baja,
2024-02-26 08:01:46,2024-02-26,8,Monday,2024-02,192.168.2.117,10.0.0.5,993,ICMP,allow,49732,India,baja,
2024-01-21 15:28:26,2024-01-21,15,Sunday,2024-01,192.168.5.167,10.0.0.46,25,ICMP,deny,17468,India,media,
2024-01-09 03:34:56,2024-01-09,3,Tuesday,2024-01,192.168.3.151,10.0.0.26,123,TCP,allow,39306,Alemania,baja,
2024-02-05 21:24:59,2024-02-05,21,Monday,2024-02,45.74.13.144,10.0.0.34,22,TCP,deny,29095,Corea del Norte,alta,T1110
2024-02-14 04:08:48,2024-02-14,4,Wednesday,2024-02,45.21.111.60,10.0.0.41,8080,TCP,allow,42707,Irán,baja,T1190
2024-02-24 09:17:47,2024-02-24,9,Saturday,2024-02,192.168.2.155,10.0.0.6,53,TCP,allow,23879,Brasil,baja,
2024-01-05 04:50:00,2024-01-05,4,Friday,2024-01,192.168.2.42,10.0.0.31,993,UDP,deny,33055,México,media,
2024-01-31 16:31:17,2024-01-31,16,Wednesday,2024-01,45.45.125.58,10.0.0.33,445,ICMP,deny,20255,China,critica,T1021
2024-02-12 12:58:29,2024-02-12,12,Monday,2024-02,45.35.214.57,10.0.0.6,8080,ICMP,deny,5006,Corea del Norte,critica,T1190
2024-02-29 00:36:31,2024-02-29,0,Thursday,2024-02,192.168.5.166,10.0.0.3,993,UDP,allow,26339,Desconocido,baja,
2024-02-28 02:52:57,2024-02-28,2,Wednesday,2024-02,192.168.0.156,10.0.0.30,123,ICMP,allow,14233,México,media,
2024-02-08 18:55:09,2024-02-08,18,Thursday,2024-02,45.45.125.58,10.0.0.17,3389,ICMP,deny,46885,Irán,critica,T1021
2024-01-09 03:45:51,2024-01-09,3,Tuesday,2024-01,192.168.1.151,10.0.0.5,443,TCP,allow,46683,China,baja,
2024-02-21 10:48:17,2024-02-21,10,Wednesday,2024-02,192.168.5.144,10.0.0.7,443,ICMP,allow,1812,Brasil,media,
2024-01-31 09:08:51,2024-01-31,9,Wednesday,2024-01,45.91.57.7,10.0.0.3,22,TCP,deny,49068,China,critica,T1110
2024-01-26 23:10:19,2024-01-26,23,Friday,2024-01,192.168.5.122,10.0.0.12,443,UDP,allow,43980,India,baja,
2024-01-27 01:03:26,2024-01-27,1,Saturday,2024-01,45.64.16.8,10.0.0.31,1433,TCP,deny,9382,China,critica,T1190
2024-01-28 17:21:35,2024-01-28,17,Sunday,2024-01,45.21.111.60,10.0.0.49,21,UDP,deny,28864,China,critica,T1071
2024-01-21 01:34:23,2024-01-21,1,Sunday,2024-01,192.168.4.225,10.0.0.24,123,ICMP,allow,1220,Alemania,media,
2024-01-08 02:46:15,2024-01-08,2,Monday,2024-01,192.168.1.131,10.0.0.45,25,UDP,allow,19101,China,baja,
2024-01-30 04:21:22,2024-01-30,4,Tuesday,2024-01,45.45.125.58,10.0.0.25,3306,TCP,deny,13203,China,alta,T1190
2024-01-23 13:20:28,2024-01-23,13,Tuesday,2024-01,45.91.57.7,10.0.0.13,3389,TCP,allow,25657,Corea del Norte,baja,T1021
2024-01-25 18:10:49,2024-01-25,18,Thursday,2024-01,192.168.0.62,10.0.0.15,53,UDP,allow,11534,Estados Unidos,media,
2024-01-04 18:17:15,2024-01-04,18,Thursday,2024-01,192.168.0.187,10.0.0.15,443,TCP,allow,21187,Rusia,baja,
2024-02-26 00:37:26,2024-02-26,0,Monday,2024-02,192.168.2.148,10.0.0.43,443,TCP,allow,3230,Brasil,baja,
2024-01-21 12:11:55,2024-01-21,12,Sunday,2024-01,192.168.2.155,10.0.0.12,25,UDP,allow,31863,Estados Unidos,media,
2024-02-21 00:38:40,2024-02-21,0,Wednesday,2024-02,45.21.111.60,10.0.0.14,1433,ICMP,deny,10256,Rusia,critica,T1190
2024-01-14 13:55:08,2024-01-14,13,Sunday,2024-01,192.168.0.187,10.0.0.16,25,ICMP,allow,20212,Rusia,baja,
2024-02-03 21:41:31,2024-02-03,21,Saturday,2024-02,192.168.4.17,10.0.0.40,110,UDP,allow,2071,México,baja,
2024-01-14 09:34:00,2024-01-14,9,Sunday,2024-01,45.27.52.174,10.0.0.31,22,ICMP,deny,22057,Corea del Norte,alta,T1110
2024-02-22 20:44:08,2024-02-22,20,Thursday,2024-02,192.168.0.221,10.0.0.32,993,TCP,allow,41294,Corea del Norte,baja,
2024-01-31 14:51:47,2024-01-31,14,Wednesday,2024-01,45.79.44.152,10.0.0.25,8080,UDP,deny,12138,Rusia,alta,T1190
2024-01-31 13:14:31,2024-01-31,13,Wednesday,2024-01,192.168.5.30,10.0.0.15,993,UDP,allow,25090,Estados Unidos,media,
2024-01-31 17:28:41,2024-01-31,17,Wednesday,2024-01,45.79.44.152,10.0.0.13,8080,UDP,deny,10781,Rusia,alta,T1190
